,name,item,context,way_of_asking,p(reform)
0,Aaron,anchor,choices-all-terms,best_complete,0.9541947553428587
1,Aaron,anchor,choices-all-terms,best_refer,0.916068286308139
2,Aaron,anchor,choices-all-terms,direct,0.8260528221351549
3,Aaron,anchor,choices-all-terms,likely_complete,0.9570501184523716
4,Aaron,anchor,choices-all-terms,likely_refer,0.9246781856890777
5,Aaron,businessperson,choices-all-terms,best_complete,0.70991503535939
6,Aaron,businessperson,choices-all-terms,best_refer,0.7612643338281266
7,Aaron,businessperson,choices-all-terms,direct,0.36424292593131935
8,Aaron,businessperson,choices-all-terms,likely_complete,0.52881435757087
9,Aaron,businessperson,choices-all-terms,likely_refer,0.5401788952610037
10,Aaron,camera operator,choices-all-terms,best_complete,0.5864369132067941
11,Aaron,camera operator,choices-all-terms,best_refer,0.7254557563192711
12,Aaron,camera operator,choices-all-terms,direct,0.3698634361902287
13,Aaron,camera operator,choices-all-terms,likely_complete,0.5520987585947068
14,Aaron,camera operator,choices-all-terms,likely_refer,0.6103607590119279
15,Aaron,congressperson,choices-all-terms,best_complete,0.8497451279923779
16,Aaron,congressperson,choices-all-terms,best_refer,0.8544647310609944
17,Aaron,congressperson,choices-all-terms,direct,0.4943550516637112
18,Aaron,congressperson,choices-all-terms,likely_complete,0.7080939764762233
19,Aaron,congressperson,choices-all-terms,likely_refer,0.7616466099547559
20,Aaron,craftsperson,choices-all-terms,best_complete,0.31933203999493304
21,Aaron,craftsperson,choices-all-terms,best_refer,0.3928625264385117
22,Aaron,craftsperson,choices-all-terms,direct,0.42972929254763786
23,Aaron,craftsperson,choices-all-terms,likely_complete,0.1275997259707922
24,Aaron,craftsperson,choices-all-terms,likely_refer,0.1304225213990759
25,Aaron,crewmember,choices-all-terms,best_complete,0.6344043954057242
26,Aaron,crewmember,choices-all-terms,best_refer,0.5999252165240763
27,Aaron,crewmember,choices-all-terms,direct,0.21944913670156996
28,Aaron,crewmember,choices-all-terms,likely_complete,0.5043733557087497
29,Aaron,crewmember,choices-all-terms,likely_refer,0.3769551062050631
30,Aaron,firefighter,choices-all-terms,best_complete,0.6312998581569603
31,Aaron,firefighter,choices-all-terms,best_refer,0.788600176325149
32,Aaron,firefighter,choices-all-terms,direct,0.9071174586031581
33,Aaron,firefighter,choices-all-terms,likely_complete,0.5444538595095364
34,Aaron,firefighter,choices-all-terms,likely_refer,0.6316928711060964
35,Aaron,flight attendant,choices-all-terms,best_complete,0.6801488695914317
36,Aaron,flight attendant,choices-all-terms,best_refer,0.5576501533777204
37,Aaron,flight attendant,choices-all-terms,direct,0.7084268066374703
38,Aaron,flight attendant,choices-all-terms,likely_complete,0.6957153289700536
39,Aaron,flight attendant,choices-all-terms,likely_refer,0.41749148132114317
40,Aaron,foreperson,choices-all-terms,best_complete,0.22297112713501452
41,Aaron,foreperson,choices-all-terms,best_refer,0.45513820927910814
42,Aaron,foreperson,choices-all-terms,direct,0.519556249021541
43,Aaron,foreperson,choices-all-terms,likely_complete,0.06601219091077536
44,Aaron,foreperson,choices-all-terms,likely_refer,0.09811678301901167
45,Aaron,layperson,choices-all-terms,best_complete,0.8377665259447235
46,Aaron,layperson,choices-all-terms,best_refer,0.8825775903549721
47,Aaron,layperson,choices-all-terms,direct,0.8670215003909906
48,Aaron,layperson,choices-all-terms,likely_complete,0.7287698457060977
49,Aaron,layperson,choices-all-terms,likely_refer,0.6481203838358707
50,Aaron,meteorologist,choices-all-terms,best_complete,0.2512591281225786
51,Aaron,meteorologist,choices-all-terms,best_refer,0.27027470966843375
52,Aaron,meteorologist,choices-all-terms,direct,0.3789686488377371
53,Aaron,meteorologist,choices-all-terms,likely_complete,0.2777289864701508
54,Aaron,meteorologist,choices-all-terms,likely_refer,0.28791698360458334
55,Aaron,police officer,choices-all-terms,best_complete,0.8634450372019122
56,Aaron,police officer,choices-all-terms,best_refer,0.8921857810756472
57,Aaron,police officer,choices-all-terms,direct,0.9684721974590419
58,Aaron,police officer,choices-all-terms,likely_complete,0.7480840670741381
59,Aaron,police officer,choices-all-terms,likely_refer,0.8225586165747107
60,Aaron,salesperson,choices-all-terms,best_complete,0.5437616206943158
61,Aaron,salesperson,choices-all-terms,best_refer,0.6608060720795278
62,Aaron,salesperson,choices-all-terms,direct,0.6987313482891148
63,Aaron,salesperson,choices-all-terms,likely_complete,0.4834825614221083
64,Aaron,salesperson,choices-all-terms,likely_refer,0.4994251191294095
65,Aaron,stunt double,choices-all-terms,best_complete,0.14453298136372375
66,Aaron,stunt double,choices-all-terms,best_refer,0.37055096847529695
67,Aaron,stunt double,choices-all-terms,direct,0.4376548340354107
68,Aaron,stunt double,choices-all-terms,likely_complete,0.18003839915756834
69,Aaron,stunt double,choices-all-terms,likely_refer,0.26815625989989167
70,Adeline,anchor,choices-all-terms,best_complete,0.622371252978167
71,Adeline,anchor,choices-all-terms,best_refer,0.6725424554168912
72,Adeline,anchor,choices-all-terms,direct,0.2553212183935804
73,Adeline,anchor,choices-all-terms,likely_complete,0.6287941769223606
74,Adeline,anchor,choices-all-terms,likely_refer,0.5994940902396585
75,Adeline,businessperson,choices-all-terms,best_complete,0.3360858583779449
76,Adeline,businessperson,choices-all-terms,best_refer,0.6191373800774224
77,Adeline,businessperson,choices-all-terms,direct,0.5833638441662041
78,Adeline,businessperson,choices-all-terms,likely_complete,0.29695805254966223
79,Adeline,businessperson,choices-all-terms,likely_refer,0.49193633518044483
80,Adeline,camera operator,choices-all-terms,best_complete,0.36712204951547983
81,Adeline,camera operator,choices-all-terms,best_refer,0.4338278166603413
82,Adeline,camera operator,choices-all-terms,direct,0.5118798181917895
83,Adeline,camera operator,choices-all-terms,likely_complete,0.3957013007180075
84,Adeline,camera operator,choices-all-terms,likely_refer,0.3619856356837718
85,Adeline,congressperson,choices-all-terms,best_complete,0.09668115150063543
86,Adeline,congressperson,choices-all-terms,best_refer,0.2882352719818219
87,Adeline,congressperson,choices-all-terms,direct,0.4392984161957874
88,Adeline,congressperson,choices-all-terms,likely_complete,0.05129709185091868
89,Adeline,congressperson,choices-all-terms,likely_refer,0.17334285022768744
