,name,item,context,way_of_asking,p(reform)
0,Aaron,businessperson,choices-all-terms,best_complete,0.70991503535939
1,Aaron,businessperson,choices-all-terms,best_refer,0.7612643338281266
2,Aaron,businessperson,choices-all-terms,direct,0.36424292593131935
3,Aaron,businessperson,choices-all-terms,likely_complete,0.52881435757087
4,Aaron,businessperson,choices-all-terms,likely_refer,0.5401788952610037
5,Aaron,camera operator,choices-all-terms,best_complete,0.5864369132067941
6,Aaron,camera operator,choices-all-terms,best_refer,0.7254557563192711
7,Aaron,camera operator,choices-all-terms,direct,0.3698634361902287
8,Aaron,camera operator,choices-all-terms,likely_complete,0.5520987585947068
9,Aaron,camera operator,choices-all-terms,likely_refer,0.6103607590119279
10,Aaron,congressperson,choices-all-terms,best_complete,0.8497451279923779
11,Aaron,congressperson,choices-all-terms,best_refer,0.8544647310609944
12,Aaron,congressperson,choices-all-terms,direct,0.4943550516637112
13,Aaron,congressperson,choices-all-terms,likely_complete,0.7080939764762233
14,Aaron,congressperson,choices-all-terms,likely_refer,0.7616466099547559
15,Aaron,craftsperson,choices-all-terms,best_complete,0.31933203999493304
16,Aaron,craftsperson,choices-all-terms,best_refer,0.3928625264385117
17,Aaron,craftsperson,choices-all-terms,direct,0.42972929254763786
18,Aaron,craftsperson,choices-all-terms,likely_complete,0.1275997259707922
19,Aaron,craftsperson,choices-all-terms,likely_refer,0.1304225213990759
20,Aaron,crewmember,choices-all-terms,best_complete,0.6344043954057242
21,Aaron,crewmember,choices-all-terms,best_refer,0.5999252165240763
22,Aaron,crewmember,choices-all-terms,direct,0.21944913670156996
23,Aaron,crewmember,choices-all-terms,likely_complete,0.5043733557087497
24,Aaron,crewmember,choices-all-terms,likely_refer,0.3769551062050631
25,Aaron,firefighter,choices-all-terms,best_complete,0.6312998581569603
26,Aaron,firefighter,choices-all-terms,best_refer,0.788600176325149
27,Aaron,firefighter,choices-all-terms,direct,0.9071174586031581
28,Aaron,firefighter,choices-all-terms,likely_complete,0.5444538595095364
29,Aaron,firefighter,choices-all-terms,likely_refer,0.6316928711060964
30,Aaron,foreperson,choices-all-terms,best_complete,0.22297112713501452
31,Aaron,foreperson,choices-all-terms,best_refer,0.45513820927910814
32,Aaron,foreperson,choices-all-terms,direct,0.519556249021541
33,Aaron,foreperson,choices-all-terms,likely_complete,0.06601219091077536
34,Aaron,foreperson,choices-all-terms,likely_refer,0.09811678301901167
35,Aaron,layperson,choices-all-terms,best_complete,0.8377665259447235
36,Aaron,layperson,choices-all-terms,best_refer,0.8825775903549721
37,Aaron,layperson,choices-all-terms,direct,0.8670215003909906
38,Aaron,layperson,choices-all-terms,likely_complete,0.7287698457060977
39,Aaron,layperson,choices-all-terms,likely_refer,0.6481203838358707
40,Aaron,meteorologist,choices-all-terms,best_complete,0.2512591281225786
41,Aaron,meteorologist,choices-all-terms,best_refer,0.27027470966843375
42,Aaron,meteorologist,choices-all-terms,direct,0.3789686488377371
43,Aaron,meteorologist,choices-all-terms,likely_complete,0.2777289864701508
44,Aaron,meteorologist,choices-all-terms,likely_refer,0.28791698360458334
45,Aaron,police officer,choices-all-terms,best_complete,0.8634450372019122
46,Aaron,police officer,choices-all-terms,best_refer,0.8921857810756472
47,Aaron,police officer,choices-all-terms,direct,0.9684721974590419
48,Aaron,police officer,choices-all-terms,likely_complete,0.7480840670741381
49,Aaron,police officer,choices-all-terms,likely_refer,0.8225586165747107
50,Aaron,salesperson,choices-all-terms,best_complete,0.5437616206943158
51,Aaron,salesperson,choices-all-terms,best_refer,0.6608060720795278
52,Aaron,salesperson,choices-all-terms,direct,0.6987313482891148
53,Aaron,salesperson,choices-all-terms,likely_complete,0.4834825614221083
54,Aaron,salesperson,choices-all-terms,likely_refer,0.4994251191294095
55,Aaron,stunt double,choices-all-terms,best_complete,0.14453298136372375
56,Aaron,stunt double,choices-all-terms,best_refer,0.37055096847529695
57,Aaron,stunt double,choices-all-terms,direct,0.4376548340354107
58,Aaron,stunt double,choices-all-terms,likely_complete,0.18003839915756834
