,name,item,context,way_of_asking,p(reform)
0,Aaron,anchor,choices-all-terms,best_complete,0.6940396169649198
1,Aaron,anchor,choices-all-terms,best_refer,0.675359814727072
2,Aaron,anchor,choices-all-terms,direct,0.7453672117868845
3,Aaron,anchor,choices-all-terms,likely_complete,0.6517553462071989
4,Aaron,anchor,choices-all-terms,likely_refer,0.6416362350648656
5,Aaron,businessperson,choices-all-terms,best_complete,0.7599453294307609
6,Aaron,businessperson,choices-all-terms,best_refer,0.8135928317838923
7,Aaron,businessperson,choices-all-terms,direct,0.6360321147870378
8,Aaron,businessperson,choices-all-terms,likely_complete,0.6762992315639119
9,Aaron,businessperson,choices-all-terms,likely_refer,0.6889459970136557
10,Aaron,camera operator,choices-all-terms,best_complete,0.24000149552134453
11,Aaron,camera operator,choices-all-terms,best_refer,0.26366925019990045
12,Aaron,camera operator,choices-all-terms,direct,0.17557645289573273
13,Aaron,camera operator,choices-all-terms,likely_complete,0.19341025705202916
14,Aaron,camera operator,choices-all-terms,likely_refer,0.24931718872758046
15,Aaron,congressperson,choices-all-terms,best_complete,0.6265424376854535
16,Aaron,congressperson,choices-all-terms,best_refer,0.6071313575528741
17,Aaron,congressperson,choices-all-terms,direct,0.2777963637413482
18,Aaron,congressperson,choices-all-terms,likely_complete,0.4933069038365991
19,Aaron,congressperson,choices-all-terms,likely_refer,0.5180524082269621
20,Aaron,craftsperson,choices-all-terms,best_complete,0.1430299766812836
21,Aaron,craftsperson,choices-all-terms,best_refer,0.2720168624164059
22,Aaron,craftsperson,choices-all-terms,direct,0.3179812488422062
23,Aaron,craftsperson,choices-all-terms,likely_complete,0.22264168296669004
24,Aaron,craftsperson,choices-all-terms,likely_refer,0.33903063520116555
25,Aaron,crewmember,choices-all-terms,best_complete,0.5473469330078767
26,Aaron,crewmember,choices-all-terms,best_refer,0.5965988031113969
27,Aaron,crewmember,choices-all-terms,direct,0.38827743650020485
28,Aaron,crewmember,choices-all-terms,likely_complete,0.4594902750561134
29,Aaron,crewmember,choices-all-terms,likely_refer,0.5004244725465586
30,Aaron,firefighter,choices-all-terms,best_complete,0.31183287273642785
31,Aaron,firefighter,choices-all-terms,best_refer,0.3145108583418003
32,Aaron,firefighter,choices-all-terms,direct,0.7753828000731687
33,Aaron,firefighter,choices-all-terms,likely_complete,0.32118706361659705
34,Aaron,firefighter,choices-all-terms,likely_refer,0.22377414184985503
35,Aaron,flight attendant,choices-all-terms,best_complete,0.28632351047580956
36,Aaron,flight attendant,choices-all-terms,best_refer,0.2888683725442168
37,Aaron,flight attendant,choices-all-terms,direct,0.45699828351293387
38,Aaron,flight attendant,choices-all-terms,likely_complete,0.32636451620843837
39,Aaron,flight attendant,choices-all-terms,likely_refer,0.27992386302749694
40,Aaron,foreperson,choices-all-terms,best_complete,0.2693710406512691
41,Aaron,foreperson,choices-all-terms,best_refer,0.29757717566593334
42,Aaron,foreperson,choices-all-terms,direct,0.2626968683349366
43,Aaron,foreperson,choices-all-terms,likely_complete,0.1669835442808599
44,Aaron,foreperson,choices-all-terms,likely_refer,0.18527705171114917
45,Aaron,layperson,choices-all-terms,best_complete,0.5021205627527751
46,Aaron,layperson,choices-all-terms,best_refer,0.53317768025882
47,Aaron,layperson,choices-all-terms,direct,0.4723172452844168
48,Aaron,layperson,choices-all-terms,likely_complete,0.4036138439832235
49,Aaron,layperson,choices-all-terms,likely_refer,0.3860819022354826
50,Aaron,meteorologist,choices-all-terms,best_complete,0.5504948971410386
51,Aaron,meteorologist,choices-all-terms,best_refer,0.6019390615045955
52,Aaron,meteorologist,choices-all-terms,direct,0.6719009606897419
53,Aaron,meteorologist,choices-all-terms,likely_complete,0.6706252537280918
54,Aaron,meteorologist,choices-all-terms,likely_refer,0.6280181093825652
55,Aaron,police officer,choices-all-terms,best_complete,0.5273224860409743
56,Aaron,police officer,choices-all-terms,best_refer,0.5803233616284742
57,Aaron,police officer,choices-all-terms,direct,0.5378186945637777
58,Aaron,police officer,choices-all-terms,likely_complete,0.494883623436647
59,Aaron,police officer,choices-all-terms,likely_refer,0.4748645797677977
60,Aaron,salesperson,choices-all-terms,best_complete,0.6731660076187164
61,Aaron,salesperson,choices-all-terms,best_refer,0.726687358579801
62,Aaron,salesperson,choices-all-terms,direct,0.3986923503045851
63,Aaron,salesperson,choices-all-terms,likely_complete,0.6601030890986035
64,Aaron,salesperson,choices-all-terms,likely_refer,0.5911366725022679
65,Aaron,stunt double,choices-all-terms,best_complete,0.3553761664143047
66,Aaron,stunt double,choices-all-terms,best_refer,0.38688298653621533
67,Aaron,stunt double,choices-all-terms,direct,0.412164957205618
68,Aaron,stunt double,choices-all-terms,likely_complete,0.3178066935026493
69,Aaron,stunt double,choices-all-terms,likely_refer,0.35312431847430087
70,Adeline,anchor,choices-all-terms,best_complete,0.5798796912857032
71,Adeline,anchor,choices-all-terms,best_refer,0.5507665378030578
72,Adeline,anchor,choices-all-terms,direct,0.18709346823601666
73,Adeline,anchor,choices-all-terms,likely_complete,0.5481662322718032
74,Adeline,anchor,choices-all-terms,likely_refer,0.5488326680965195
75,Adeline,businessperson,choices-all-terms,best_complete,0.5472565753666571
76,Adeline,businessperson,choices-all-terms,best_refer,0.5136903749488452
77,Adeline,businessperson,choices-all-terms,direct,0.4227023250036077
78,Adeline,businessperson,choices-all-terms,likely_complete,0.4806798456261538
79,Adeline,businessperson,choices-all-terms,likely_refer,0.4001627191294787
80,Adeline,camera operator,choices-all-terms,best_complete,0.2130191387899912
81,Adeline,camera operator,choices-all-terms,best_refer,0.2497886212322206
82,Adeline,camera operator,choices-all-terms,direct,0.16660825115117353
83,Adeline,camera operator,choices-all-terms,likely_complete,0.15513168250766168
84,Adeline,camera operator,choices-all-terms,likely_refer,0.2665155847890208
85,Adeline,congressperson,choices-all-terms,best_complete,0.3218493934188572
86,Adeline,congressperson,choices-all-terms,best_refer,0.29117700083014225
87,Adeline,congressperson,choices-all-terms,direct,0.279719644080231
88,Adeline,congressperson,choices-all-terms,likely_complete,0.2985828566684342
89,Adeline,congressperson,choices-all-terms,likely_refer,0.3152351883483765
90,Adeline,craftsperson,choices-all-terms,best_complete,0.12358215169629044
91,Adeline,craftsperson,choices-all-terms,best_refer,0.21087705798707757
92,Adeline,craftsperson,choices-all-terms,direct,0.35224943897141364
93,Adeline,craftsperson,choices-all-terms,likely_complete,0.20710127706619366
94,Adeline,craftsperson,choices-all-terms,likely_refer,0.21637978091942758
95,Adeline,crewmember,choices-all-terms,best_complete,0.7041648629803937
96,Adeline,crewmember,choices-all-terms,best_refer,0.7760263151914267
97,Adeline,crewmember,choices-all-terms,direct,0.687340909320436
98,Adeline,crewmember,choices-all-terms,likely_complete,0.6118305949757038
99,Adeline,crewmember,choices-all-terms,likely_refer,0.7026168887794754
100,Adeline,firefighter,choices-all-terms,best_complete,0.1949348430351179
101,Adeline,firefighter,choices-all-terms,best_refer,0.22671794352492425
102,Adeline,firefighter,choices-all-terms,direct,0.6507867283121334
103,Adeline,firefighter,choices-all-terms,likely_complete,0.18515044372325792
104,Adeline,firefighter,choices-all-terms,likely_refer,0.1764535580854499
105,Adeline,flight attendant,choices-all-terms,best_complete,0.2729972499722035
106,Adeline,flight attendant,choices-all-terms,best_refer,0.29799379390186514
107,Adeline,flight attendant,choices-all-terms,direct,0.5215606273220604
108,Adeline,flight attendant,choices-all-terms,likely_complete,0.3353503868798359
109,Adeline,flight attendant,choices-all-terms,likely_refer,0.33262623337042496
110,Adeline,foreperson,choices-all-terms,best_complete,0.2975698406104244
111,Adeline,foreperson,choices-all-terms,best_refer,0.25415987709754745
112,Adeline,foreperson,choices-all-terms,direct,0.25344356131764745
113,Adeline,foreperson,choices-all-terms,likely_complete,0.2132255392536373
