,name,item,context,way_of_asking,p(reform)
0,Aaron,anchor,choices-all-terms,best_complete,0.5082693175018002
1,Aaron,anchor,choices-all-terms,best_refer,0.5185805428089951
2,Aaron,anchor,choices-all-terms,direct,0.5231931174126161
3,Aaron,anchor,choices-all-terms,likely_complete,0.5082732361108269
4,Aaron,anchor,choices-all-terms,likely_refer,0.5147415964916314
5,Aaron,businessperson,choices-all-terms,best_complete,0.5839914712954836
6,Aaron,businessperson,choices-all-terms,best_refer,0.599886932987168
7,Aaron,businessperson,choices-all-terms,direct,0.40686249352126497
8,Aaron,businessperson,choices-all-terms,likely_complete,0.579226800875465
9,Aaron,businessperson,choices-all-terms,likely_refer,0.5863676794063316
10,Aaron,camera operator,choices-all-terms,best_complete,0.25704161432322736
11,Aaron,camera operator,choices-all-terms,best_refer,0.30110417500402886
12,Aaron,camera operator,choices-all-terms,direct,0.3745504086294853
13,Aaron,camera operator,choices-all-terms,likely_complete,0.32078940988926924
14,Aaron,camera operator,choices-all-terms,likely_refer,0.32987626101782463
15,Aaron,congressperson,choices-all-terms,best_complete,0.27718533329265943
16,Aaron,congressperson,choices-all-terms,best_refer,0.30000278486687154
17,Aaron,congressperson,choices-all-terms,direct,0.15651006543522966
18,Aaron,congressperson,choices-all-terms,likely_complete,0.25755745355232085
19,Aaron,congressperson,choices-all-terms,likely_refer,0.27264968901643777
20,Aaron,craftsperson,choices-all-terms,best_complete,0.4200646582568894
21,Aaron,craftsperson,choices-all-terms,best_refer,0.37458535246166025
22,Aaron,craftsperson,choices-all-terms,direct,0.3209529712178984
23,Aaron,craftsperson,choices-all-terms,likely_complete,0.4305651245054549
24,Aaron,craftsperson,choices-all-terms,likely_refer,0.38857659736728906
25,Aaron,crewmember,choices-all-terms,best_complete,0.3599572349019106
26,Aaron,crewmember,choices-all-terms,best_refer,0.3669405921438164
27,Aaron,crewmember,choices-all-terms,direct,0.37475680413895
28,Aaron,crewmember,choices-all-terms,likely_complete,0.3710790330529256
29,Aaron,crewmember,choices-all-terms,likely_refer,0.3686477196645172
30,Aaron,firefighter,choices-all-terms,best_complete,0.39858441757400453
31,Aaron,firefighter,choices-all-terms,best_refer,0.4731484343619787
32,Aaron,firefighter,choices-all-terms,direct,0.4455255351809336
33,Aaron,firefighter,choices-all-terms,likely_complete,0.3562703587816283
34,Aaron,firefighter,choices-all-terms,likely_refer,0.420061113825622
35,Aaron,flight attendant,choices-all-terms,best_complete,0.8966741600796578
36,Aaron,flight attendant,choices-all-terms,best_refer,0.8466553278244335
37,Aaron,flight attendant,choices-all-terms,direct,0.7254069944159064
38,Aaron,flight attendant,choices-all-terms,likely_complete,0.8358917983608224
39,Aaron,flight attendant,choices-all-terms,likely_refer,0.7977907590198642
40,Aaron,foreperson,choices-all-terms,best_complete,0.1755228468121459
41,Aaron,foreperson,choices-all-terms,best_refer,0.19537098483930496
42,Aaron,foreperson,choices-all-terms,direct,0.15407452699821772
43,Aaron,foreperson,choices-all-terms,likely_complete,0.2025497586769522
44,Aaron,foreperson,choices-all-terms,likely_refer,0.2017624150141891
45,Aaron,layperson,choices-all-terms,best_complete,0.7979133558316875
46,Aaron,layperson,choices-all-terms,best_refer,0.7876237182947207
47,Aaron,layperson,choices-all-terms,direct,0.7378900063431066
48,Aaron,layperson,choices-all-terms,likely_complete,0.8098471917784053
49,Aaron,layperson,choices-all-terms,likely_refer,0.7968952654174206
50,Aaron,meteorologist,choices-all-terms,best_complete,0.9639054406328502
51,Aaron,meteorologist,choices-all-terms,best_refer,0.9496938952231816
52,Aaron,meteorologist,choices-all-terms,direct,0.9379704263630044
53,Aaron,meteorologist,choices-all-terms,likely_complete,0.9518725265449417
54,Aaron,meteorologist,choices-all-terms,likely_refer,0.9434189728928852
55,Aaron,police officer,choices-all-terms,best_complete,0.5621332556101079
56,Aaron,police officer,choices-all-terms,best_refer,0.562782175868494
57,Aaron,police officer,choices-all-terms,direct,0.6055058654218336
58,Aaron,police officer,choices-all-terms,likely_complete,0.6667524193936304
59,Aaron,police officer,choices-all-terms,likely_refer,0.593001482863872
60,Aaron,salesperson,choices-all-terms,best_complete,0.7536904459912924
61,Aaron,salesperson,choices-all-terms,best_refer,0.7663029809015495
62,Aaron,salesperson,choices-all-terms,direct,0.5932978150661433
63,Aaron,salesperson,choices-all-terms,likely_complete,0.7322203792324311
64,Aaron,salesperson,choices-all-terms,likely_refer,0.7436360396146693
