,name,item,context,way_of_asking,p(reform)
0,Aaron,alderperson,choices-all-terms,best_complete,0.16856563189472332
1,Aaron,alderperson,choices-all-terms,best_refer,0.20805119259188254
2,Aaron,alderperson,choices-all-terms,direct,0.16396679840565054
3,Aaron,alderperson,choices-all-terms,likely_complete,0.16875391658041997
4,Aaron,alderperson,choices-all-terms,likely_refer,0.21205692087809447
5,Aaron,anchorperson,choices-all-terms,best_complete,0.3888487348038247
6,Aaron,anchorperson,choices-all-terms,best_refer,0.474899530977192
7,Aaron,anchorperson,choices-all-terms,direct,0.5402599614970531
8,Aaron,anchorperson,choices-all-terms,likely_complete,0.38393275014814837
9,Aaron,anchorperson,choices-all-terms,likely_refer,0.40940985447812644
10,Aaron,assemblyperson,choices-all-terms,best_complete,0.31188377932967515
11,Aaron,assemblyperson,choices-all-terms,best_refer,0.3749495529653339
12,Aaron,assemblyperson,choices-all-terms,direct,0.3704825001189251
13,Aaron,assemblyperson,choices-all-terms,likely_complete,0.2872396503243699
14,Aaron,assemblyperson,choices-all-terms,likely_refer,0.34750463272890536
15,Aaron,ball person,choices-all-terms,best_complete,0.15782396662207376
16,Aaron,ball person,choices-all-terms,best_refer,0.25385900545388523
17,Aaron,ball person,choices-all-terms,direct,0.4536394120588607
18,Aaron,ball person,choices-all-terms,likely_complete,0.13314572221090357
19,Aaron,ball person,choices-all-terms,likely_refer,0.20166659510649218
20,Aaron,bartender,choices-all-terms,best_complete,0.7592555018925397
21,Aaron,bartender,choices-all-terms,best_refer,0.7181089716126229
22,Aaron,bartender,choices-all-terms,direct,0.7076722514898365
23,Aaron,bartender,choices-all-terms,likely_complete,0.7396641420565034
24,Aaron,bartender,choices-all-terms,likely_refer,0.7054253072695653
25,Aaron,businessperson,choices-all-terms,best_complete,0.4038790243433748
26,Aaron,businessperson,choices-all-terms,best_refer,0.459286840173923
27,Aaron,businessperson,choices-all-terms,direct,0.3407345273439549
28,Aaron,businessperson,choices-all-terms,likely_complete,0.3990859839022005
29,Aaron,businessperson,choices-all-terms,likely_refer,0.42937066749851865
30,Aaron,camera operator,choices-all-terms,best_complete,0.33925644529356697
31,Aaron,camera operator,choices-all-terms,best_refer,0.41358492598793056
32,Aaron,camera operator,choices-all-terms,direct,0.3522094254969903
33,Aaron,camera operator,choices-all-terms,likely_complete,0.36476554314031356
34,Aaron,camera operator,choices-all-terms,likely_refer,0.5035926529714786
35,Aaron,caveperson,choices-all-terms,best_complete,0.3837107558767264
36,Aaron,caveperson,choices-all-terms,best_refer,0.4321975473779725
37,Aaron,caveperson,choices-all-terms,direct,0.39358860387496764
38,Aaron,caveperson,choices-all-terms,likely_complete,0.37090397997157254
39,Aaron,caveperson,choices-all-terms,likely_refer,0.45592001886541555
40,Aaron,chairperson,choices-all-terms,best_complete,0.31993848965993943
41,Aaron,chairperson,choices-all-terms,best_refer,0.3514605332915357
42,Aaron,chairperson,choices-all-terms,direct,0.3513302604068329
43,Aaron,chairperson,choices-all-terms,likely_complete,0.2741226469264986
44,Aaron,chairperson,choices-all-terms,likely_refer,0.3316179346953287
45,Aaron,cleaning person,choices-all-terms,best_complete,0.4128609623553426
46,Aaron,cleaning person,choices-all-terms,best_refer,0.4739067960487235
47,Aaron,cleaning person,choices-all-terms,direct,0.3218975251942655
48,Aaron,cleaning person,choices-all-terms,likely_complete,0.37733687437421803
49,Aaron,cleaning person,choices-all-terms,likely_refer,0.410126766821351
50,Aaron,clergyperson,choices-all-terms,best_complete,0.12697032639348163
51,Aaron,clergyperson,choices-all-terms,best_refer,0.11377858997784968
52,Aaron,clergyperson,choices-all-terms,direct,0.4444996088855415
