,name,item,context,way_of_asking,p(reform)
0,Aaron,alderperson,choices-all-terms,best_complete,0.7046348206162887
1,Aaron,alderperson,choices-all-terms,best_refer,0.7856884137866591
2,Aaron,alderperson,choices-all-terms,direct,0.6199184792956722
3,Aaron,alderperson,choices-all-terms,likely_complete,0.6729494914872545
4,Aaron,alderperson,choices-all-terms,likely_refer,0.72325744892203
5,Aaron,anchorperson,choices-all-terms,best_complete,0.5225829906423886
6,Aaron,anchorperson,choices-all-terms,best_refer,0.47465808751376093
7,Aaron,anchorperson,choices-all-terms,direct,0.3174088934454037
8,Aaron,anchorperson,choices-all-terms,likely_complete,0.44643524245928795
9,Aaron,anchorperson,choices-all-terms,likely_refer,0.4076187831917455
10,Aaron,assemblyperson,choices-all-terms,best_complete,0.54186288241721
11,Aaron,assemblyperson,choices-all-terms,best_refer,0.511867720307595
12,Aaron,assemblyperson,choices-all-terms,direct,0.4578627324461096
13,Aaron,assemblyperson,choices-all-terms,likely_complete,0.5137766273149548
14,Aaron,assemblyperson,choices-all-terms,likely_refer,0.5070760741169408
15,Aaron,ball person,choices-all-terms,best_complete,0.48611475950534694
16,Aaron,ball person,choices-all-terms,best_refer,0.626648089596512
17,Aaron,ball person,choices-all-terms,direct,0.6034136487727496
18,Aaron,ball person,choices-all-terms,likely_complete,0.5052223380391427
19,Aaron,ball person,choices-all-terms,likely_refer,0.5683414790262703
20,Aaron,bartender,choices-all-terms,best_complete,0.45594008056527846
21,Aaron,bartender,choices-all-terms,best_refer,0.43921874119278564
22,Aaron,bartender,choices-all-terms,direct,0.15587876951372978
23,Aaron,bartender,choices-all-terms,likely_complete,0.4718645960958163
24,Aaron,bartender,choices-all-terms,likely_refer,0.4464645479679381
25,Aaron,businessperson,choices-all-terms,best_complete,0.6101257772722227
26,Aaron,businessperson,choices-all-terms,best_refer,0.6262973438097102
27,Aaron,businessperson,choices-all-terms,direct,0.5529905309565666
28,Aaron,businessperson,choices-all-terms,likely_complete,0.5838626797282603
29,Aaron,businessperson,choices-all-terms,likely_refer,0.5889423824768596
30,Aaron,camera operator,choices-all-terms,best_complete,0.40737655600214673
31,Aaron,camera operator,choices-all-terms,best_refer,0.46252751095268074
32,Aaron,camera operator,choices-all-terms,direct,0.4812124511786542
33,Aaron,camera operator,choices-all-terms,likely_complete,0.4897209166804577
34,Aaron,camera operator,choices-all-terms,likely_refer,0.4008871982336206
35,Aaron,caveperson,choices-all-terms,best_complete,0.2542768344984445
36,Aaron,caveperson,choices-all-terms,best_refer,0.24910617689905998
37,Aaron,caveperson,choices-all-terms,direct,0.2914085116437079
38,Aaron,caveperson,choices-all-terms,likely_complete,0.26228217643930624
39,Aaron,caveperson,choices-all-terms,likely_refer,0.2689846548967649
40,Aaron,chairperson,choices-all-terms,best_complete,0.5707032357550893
41,Aaron,chairperson,choices-all-terms,best_refer,0.7360148038218938
42,Aaron,chairperson,choices-all-terms,direct,0.6961539600842056
43,Aaron,chairperson,choices-all-terms,likely_complete,0.573700737251093
44,Aaron,chairperson,choices-all-terms,likely_refer,0.6980633659563352
45,Aaron,cleaning person,choices-all-terms,best_complete,0.39243893568349236
46,Aaron,cleaning person,choices-all-terms,best_refer,0.38866050373369826
47,Aaron,cleaning person,choices-all-terms,direct,0.3801433796618012
48,Aaron,cleaning person,choices-all-terms,likely_complete,0.3805051657176879
49,Aaron,cleaning person,choices-all-terms,likely_refer,0.3862132181320573
50,Aaron,clergyperson,choices-all-terms,best_complete,0.5125321862959434
51,Aaron,clergyperson,choices-all-terms,best_refer,0.42790045655695647
52,Aaron,clergyperson,choices-all-terms,direct,0.18092617352427495
53,Aaron,clergyperson,choices-all-terms,likely_complete,0.48157860087702214
54,Aaron,clergyperson,choices-all-terms,likely_refer,0.3722948722047126
