,name,item,context,way_of_asking,p(reform)
0,Cameron,anchor,correct,best_complete,0.9208826168900021
1,Cameron,anchor,accurate,best_complete,0.9096087719792169
2,Cameron,anchor,linguistically valid,best_complete,0.9167016872793846
3,Cameron,anchor,grammatical,best_complete,0.9348025942077955
4,Cameron,anchor,standard,best_complete,0.9263037792361233
5,Cameron,anchor,articulate,best_complete,0.9010238900278031
6,Cameron,anchor,natural,best_complete,0.9300882302443095
7,Cameron,anchor,progressive,best_complete,0.8353295869542424
8,Cameron,anchor,liberal,best_complete,0.8615329879074404
9,Cameron,anchor,conservative,best_complete,0.8621640759527199
10,Cameron,anchor,inclusive,best_complete,0.934700622077748
11,Cameron,anchor,traditional-values,best_complete,0.9156650874937096
12,Cameron,anchor,avoid-misgendering,best_complete,0.9653113377585177
13,Cameron,anchor,avoid-overly-PC,best_complete,0.9062076464787716
14,Cameron,anchor,gender-continuum,best_complete,0.9836929813380633
15,Cameron,anchor,biological-differences,best_complete,0.9201857057734435
16,Cameron,flight attendant,correct,best_complete,0.045261520054399935
17,Cameron,flight attendant,accurate,best_complete,0.07859300058686991
18,Cameron,flight attendant,linguistically valid,best_complete,0.045357039803124014
19,Cameron,flight attendant,grammatical,best_complete,0.05575557368156008
20,Cameron,flight attendant,standard,best_complete,0.0641440380098698
21,Cameron,flight attendant,articulate,best_complete,0.006528457020180117
22,Cameron,flight attendant,natural,best_complete,0.08115248919336365
23,Cameron,flight attendant,progressive,best_complete,0.001006344359716472
24,Cameron,flight attendant,liberal,best_complete,0.0010404342309517929
25,Cameron,flight attendant,conservative,best_complete,0.0005229864715261771
26,Cameron,flight attendant,inclusive,best_complete,0.06901909713569832
27,Cameron,flight attendant,traditional-values,best_complete,0.0023443215891338297
28,Cameron,flight attendant,avoid-misgendering,best_complete,0.10251826421346118
29,Cameron,flight attendant,avoid-overly-PC,best_complete,0.03576868786571445
30,Cameron,flight attendant,gender-continuum,best_complete,0.04300110105089636
31,Cameron,flight attendant,biological-differences,best_complete,0.010995386901432428
32,Cameron,businessperson,correct,best_complete,0.06977803722241617
33,Cameron,businessperson,accurate,best_complete,0.08349319436469525
34,Cameron,businessperson,linguistically valid,best_complete,0.04440710110307637
35,Cameron,businessperson,grammatical,best_complete,0.06257014507939929
36,Cameron,businessperson,standard,best_complete,0.056161582095147614
37,Cameron,businessperson,articulate,best_complete,0.0326445229141461
38,Cameron,businessperson,natural,best_complete,0.06681642384363615
39,Cameron,businessperson,progressive,best_complete,0.017904972994098142
40,Cameron,businessperson,liberal,best_complete,0.010117976454549772
41,Cameron,businessperson,conservative,best_complete,0.006388649045367293
42,Cameron,businessperson,inclusive,best_complete,0.08708898785274904
43,Cameron,businessperson,traditional-values,best_complete,0.042955994872234685
44,Cameron,businessperson,avoid-misgendering,best_complete,0.14706244991123169
45,Cameron,businessperson,avoid-overly-PC,best_complete,0.031177581909626457
46,Cameron,businessperson,gender-continuum,best_complete,0.10487517733679476
47,Cameron,businessperson,biological-differences,best_complete,0.07506536811797275
48,Cameron,camera operator,correct,best_complete,0.16672068476604904
49,Cameron,camera operator,accurate,best_complete,0.3241888359463371
50,Cameron,camera operator,linguistically valid,best_complete,0.1739969583687534
51,Cameron,camera operator,grammatical,best_complete,0.09567857183627863
52,Cameron,camera operator,standard,best_complete,0.21317015546179066
53,Cameron,camera operator,articulate,best_complete,0.14699113823469445
54,Cameron,camera operator,natural,best_complete,0.09749619567275533
55,Cameron,camera operator,progressive,best_complete,0.1578524392686844
56,Cameron,camera operator,liberal,best_complete,0.14423976469263503
57,Cameron,camera operator,conservative,best_complete,0.02866094653681061
