,name,item,context,way_of_asking,p(reform)
0,Aaron,alderperson,choices-all-terms,best_complete,0.2966812740038554
1,Aaron,alderperson,choices-all-terms,best_refer,0.3721917242718591
2,Aaron,alderperson,choices-all-terms,direct,0.15058921211668033
3,Aaron,alderperson,choices-all-terms,likely_complete,0.29441666656610654
4,Aaron,alderperson,choices-all-terms,likely_refer,0.26424058962237046
5,Aaron,anchorperson,choices-all-terms,best_complete,0.6768663460778783
6,Aaron,anchorperson,choices-all-terms,best_refer,0.6763687975618092
7,Aaron,anchorperson,choices-all-terms,direct,0.7044954680411162
8,Aaron,anchorperson,choices-all-terms,likely_complete,0.6202563869447669
9,Aaron,anchorperson,choices-all-terms,likely_refer,0.5909056957340092
10,Aaron,assemblyperson,choices-all-terms,best_complete,0.4814172823023175
11,Aaron,assemblyperson,choices-all-terms,best_refer,0.5119716717374947
12,Aaron,assemblyperson,choices-all-terms,direct,0.2642745136394773
13,Aaron,assemblyperson,choices-all-terms,likely_complete,0.43648795128846946
14,Aaron,assemblyperson,choices-all-terms,likely_refer,0.4392446278341445
15,Aaron,ball person,choices-all-terms,best_complete,0.4237974551101959
16,Aaron,ball person,choices-all-terms,best_refer,0.35639431346867484
17,Aaron,ball person,choices-all-terms,direct,0.4071420367046307
18,Aaron,ball person,choices-all-terms,likely_complete,0.23074447066502665
19,Aaron,ball person,choices-all-terms,likely_refer,0.22854982933693635
20,Aaron,bartender,choices-all-terms,best_complete,0.46527200950805475
21,Aaron,bartender,choices-all-terms,best_refer,0.5088824460064891
22,Aaron,bartender,choices-all-terms,direct,0.7862777608394129
23,Aaron,bartender,choices-all-terms,likely_complete,0.5673510149232889
24,Aaron,bartender,choices-all-terms,likely_refer,0.492362306344666
25,Aaron,businessperson,choices-all-terms,best_complete,0.7599453294307609
26,Aaron,businessperson,choices-all-terms,best_refer,0.8135928317838923
27,Aaron,businessperson,choices-all-terms,direct,0.6360321147870378
28,Aaron,businessperson,choices-all-terms,likely_complete,0.6762992315639119
29,Aaron,businessperson,choices-all-terms,likely_refer,0.6889459970136557
30,Aaron,camera operator,choices-all-terms,best_complete,0.24000149552134453
31,Aaron,camera operator,choices-all-terms,best_refer,0.26366925019990045
32,Aaron,camera operator,choices-all-terms,direct,0.17557645289573273
33,Aaron,camera operator,choices-all-terms,likely_complete,0.19341025705202916
34,Aaron,camera operator,choices-all-terms,likely_refer,0.24931718872758046
35,Aaron,caveperson,choices-all-terms,best_complete,0.41823579724970794
36,Aaron,caveperson,choices-all-terms,best_refer,0.4123406082303374
37,Aaron,caveperson,choices-all-terms,direct,0.14272361133665865
38,Aaron,caveperson,choices-all-terms,likely_complete,0.3515296584789655
39,Aaron,caveperson,choices-all-terms,likely_refer,0.38902781598559805
40,Aaron,chairperson,choices-all-terms,best_complete,0.621565589809849
41,Aaron,chairperson,choices-all-terms,best_refer,0.6528219939451979
42,Aaron,chairperson,choices-all-terms,direct,0.6737769090737452
43,Aaron,chairperson,choices-all-terms,likely_complete,0.5514973933317754
44,Aaron,chairperson,choices-all-terms,likely_refer,0.507931830681954
45,Aaron,cleaning person,choices-all-terms,best_complete,0.48849969602737614
46,Aaron,cleaning person,choices-all-terms,best_refer,0.512461332452334
47,Aaron,cleaning person,choices-all-terms,direct,0.32207525057981673
48,Aaron,cleaning person,choices-all-terms,likely_complete,0.3291642259833171
49,Aaron,cleaning person,choices-all-terms,likely_refer,0.3682698412641339
50,Aaron,clergyperson,choices-all-terms,best_complete,0.13113590374116602
51,Aaron,clergyperson,choices-all-terms,best_refer,0.08443555305082091
52,Aaron,clergyperson,choices-all-terms,direct,0.17604702548237325
53,Aaron,clergyperson,choices-all-terms,likely_complete,0.10010492987307662
54,Aaron,clergyperson,choices-all-terms,likely_refer,0.08030175202137452
55,Aaron,congressperson,choices-all-terms,best_complete,0.6265424376854535
56,Aaron,congressperson,choices-all-terms,best_refer,0.6071313575528741
57,Aaron,congressperson,choices-all-terms,direct,0.2777963637413482
58,Aaron,congressperson,choices-all-terms,likely_complete,0.4933069038365991
59,Aaron,congressperson,choices-all-terms,likely_refer,0.5180524082269621
60,Aaron,councilperson,choices-all-terms,best_complete,0.443778882237756
