,name,item,context,way_of_asking,p(reform)
0,Aaron,alderperson,choices-all-terms,best_complete,0.16856563189472332
1,Aaron,alderperson,choices-all-terms,best_refer,0.20805119259188254
2,Aaron,alderperson,choices-all-terms,direct,0.1639667984056505
3,Aaron,alderperson,choices-all-terms,likely_complete,0.16875391658041997
4,Aaron,alderperson,choices-all-terms,likely_refer,0.21205692087809447
5,Aaron,anchorperson,choices-all-terms,best_complete,0.3888487348038247
6,Aaron,anchorperson,choices-all-terms,best_refer,0.474899530977192
7,Aaron,anchorperson,choices-all-terms,direct,0.5402599614970531
8,Aaron,anchorperson,choices-all-terms,likely_complete,0.38393275014814837
9,Aaron,anchorperson,choices-all-terms,likely_refer,0.40940985447812644
10,Aaron,assemblyperson,choices-all-terms,best_complete,0.31188377932967515
11,Aaron,assemblyperson,choices-all-terms,best_refer,0.3749495529653339
12,Aaron,assemblyperson,choices-all-terms,direct,0.3704825001189251
13,Aaron,assemblyperson,choices-all-terms,likely_complete,0.28723965032436993
14,Aaron,assemblyperson,choices-all-terms,likely_refer,0.34750463272890536
15,Aaron,ball person,choices-all-terms,best_complete,0.1578239666220738
16,Aaron,ball person,choices-all-terms,best_refer,0.25385900545388523
17,Aaron,ball person,choices-all-terms,direct,0.45363941205886066
18,Aaron,ball person,choices-all-terms,likely_complete,0.13314572221090357
19,Aaron,ball person,choices-all-terms,likely_refer,0.20166659510649218
20,Aaron,bartender,choices-all-terms,best_complete,0.7592555018925397
21,Aaron,bartender,choices-all-terms,best_refer,0.7181089716126229
22,Aaron,bartender,choices-all-terms,direct,0.7076722514898363
23,Aaron,bartender,choices-all-terms,likely_complete,0.7396641420565034
24,Aaron,bartender,choices-all-terms,likely_refer,0.7054253072695653
25,Aaron,caveperson,choices-all-terms,best_complete,0.3837107558767264
26,Aaron,caveperson,choices-all-terms,best_refer,0.4321975473779725
27,Aaron,caveperson,choices-all-terms,direct,0.39358860387496764
28,Aaron,caveperson,choices-all-terms,likely_complete,0.37090397997157254
29,Aaron,caveperson,choices-all-terms,likely_refer,0.4559200188654155
30,Aaron,chairperson,choices-all-terms,best_complete,0.31993848965993943
31,Aaron,chairperson,choices-all-terms,best_refer,0.3514605332915357
32,Aaron,chairperson,choices-all-terms,direct,0.3513302604068329
33,Aaron,chairperson,choices-all-terms,likely_complete,0.2741226469264986
34,Aaron,chairperson,choices-all-terms,likely_refer,0.3316179346953287
35,Aaron,cleaning person,choices-all-terms,best_complete,0.4128609623553426
36,Aaron,cleaning person,choices-all-terms,best_refer,0.4739067960487235
37,Aaron,cleaning person,choices-all-terms,direct,0.32189752519426545
38,Aaron,cleaning person,choices-all-terms,likely_complete,0.37733687437421803
39,Aaron,cleaning person,choices-all-terms,likely_refer,0.410126766821351
40,Aaron,clergyperson,choices-all-terms,best_complete,0.12697032639348163
41,Aaron,clergyperson,choices-all-terms,best_refer,0.11377858997784966
42,Aaron,clergyperson,choices-all-terms,direct,0.4444996088855415
43,Aaron,clergyperson,choices-all-terms,likely_complete,0.08589707918498161
44,Aaron,clergyperson,choices-all-terms,likely_refer,0.06173570290299448
45,Aaron,councilperson,choices-all-terms,best_complete,0.21239429975565263
46,Aaron,councilperson,choices-all-terms,best_refer,0.2489853993136917
47,Aaron,councilperson,choices-all-terms,direct,0.16352875434880668
48,Aaron,councilperson,choices-all-terms,likely_complete,0.19031863974834287
49,Aaron,councilperson,choices-all-terms,likely_refer,0.2413857708913866
50,Aaron,cow herder,choices-all-terms,best_complete,0.030143755690145994
51,Aaron,cow herder,choices-all-terms,best_refer,0.038505940432250065
